Report_ID,Report_Date,NIBRS_Code_Name,NIBRS_Crime_Against,Service_Area,NIBRS_Group,Zip_Code,DateTime
63618251366,2025-04-17,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78210,2026-09-01
53250733963,2023-11-29,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78210,2026-09-01
68261514946,2026-01-21,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78211,2026-09-01
68367252333,2026-01-31,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78211,2026-09-01
62251005469,2025-01-13,Welfare Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
42186887593,2023-02-13,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
54726883304,2024-03-14,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
41438455194,2023-02-03,Embezzlement,PROPERTY,CENTRAL,Embezzlement,78212,2026-09-01
72114259192,2026-08-11,Extortion/Blackmail,PROPERTY,CENTRAL,Extortion/Blackmail,78212,2026-09-01
62225799875,2025-01-10,Fondling,PERSON,DOWNTOWN,"Sex Offenses, Forcible",78212,2026-09-01
54378298489,2024-02-25,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78212,2026-09-01
46461193124,2023-03-14,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78213,2026-09-01
58566100558,2024-08-26,Murder & Nonnegligent Manslaughter,PERSON,NORTH,Homicide Offenses,78213,2026-09-01
49255146939,2023-04-26,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78213,2026-09-01
63019150567,2025-03-04,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78213,2026-09-01
63234705225,2025-03-18,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78213,2026-09-01
52588502685,2023-10-14,Sexual Assault With An Object,PERSON,CENTRAL,"Sex Offenses, Forcible",78213,2026-09-01
52926455763,2023-11-07,Sexual Assault With An Object,PERSON,CENTRAL,"Sex Offenses, Forcible",78213,2026-09-01
68623608979,2026-02-19,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78213,2026-09-01
53622559539,2024-01-03,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78214,2026-09-01
66089432402,2025-09-16,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78214,2026-09-01
56616337168,2024-06-07,Theft From Coin-Operated Machine or Device,PROPERTY,DOWNTOWN,Larceny/Theft Offenses,78215,2026-09-01
54129429827,2024-02-11,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78215,2026-09-01
63888659941,2025-05-08,Wire Fraud,PROPERTY,DOWNTOWN,Fraud Offenses,78215,2026-09-01
50102796205,2023-05-28,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78216,2026-09-01
51955019721,2023-08-21,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78216,2026-09-01
48187938633,2023-03-30,Murder & Nonnegligent Manslaughter,PERSON,PRUE,Homicide Offenses,78216,2026-09-01
63338373797,2025-03-26,Murder & Nonnegligent Manslaughter,PERSON,PRUE,Homicide Offenses,78216,2026-09-01
52025884315,2023-08-26,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78216,2026-09-01
71804066977,2026-07-22,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78216,2026-09-01
49002255766,2023-04-11,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
52110697028,2023-09-01,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78216,2026-09-01
69453569994,2026-03-29,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
62049619905,2024-12-29,Embezzlement,PROPERTY,NORTH,Embezzlement,78217,2026-09-01
57634233795,2024-07-15,Kidnapping/Abduction,PERSON,NORTH,Kidnapping/Abduction,78217,2026-09-01
67264800522,2025-11-08,Murder & Nonnegligent Manslaughter,PERSON,NORTH,Homicide Offenses,78217,2026-09-01
51929049898,2023-08-17,Embezzlement,PROPERTY,EAST,Embezzlement,78218,2026-09-01
51117836244,2023-06-26,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78218,2026-09-01
63875933753,2025-05-07,Extortion/Blackmail,PROPERTY,EAST,Extortion/Blackmail,78219,2026-09-01
53646064261,2024-01-05,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78219,2026-09-01
46234790599,2023-03-12,Kidnapping/Abduction,PERSON,EAST,Kidnapping/Abduction,78219,2026-09-01
55537154763,2024-04-17,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
69709134349,2026-04-16,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
58242756884,2024-08-08,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
69785442206,2026-04-21,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78220,2026-09-01
40721374921,2023-01-16,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
52934972154,2023-11-08,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78221,2026-09-01
53542862534,2023-12-23,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78221,2026-09-01
69224423209,2026-03-14,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78221,2026-09-01
63389975347,2025-03-29,Arson,PROPERTY,EAST,Arson,78222,2026-09-01
68676530015,2026-02-23,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78222,2026-09-01
58575904095,2024-08-28,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78222,2026-09-01
55483528279,2024-04-16,Embezzlement,PROPERTY,EAST,Embezzlement,78223,2026-09-01
44638545947,2023-03-02,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78223,2026-09-01
57519079391,2024-07-10,Kidnapping/Abduction,PERSON,SOUTH,Kidnapping/Abduction,78223,2026-09-01
66147976528,2025-09-20,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78223,2026-09-01
72041916202,2026-08-07,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78223,2026-09-01
45099751646,2023-03-06,Sodomy,PERSON,SOUTH,"Sex Offenses, Forcible",78223,2026-09-01
67605278536,2025-11-30,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78223,2026-09-01
68060905678,2026-01-05,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78223,2026-09-01
69454184658,2026-03-29,Animal Cruelty,SOCIETY,SOUTH,Animal Cruelty,78224,2026-09-01
59985820044,2024-10-09,Embezzlement,PROPERTY,SOUTH,Embezzlement,78224,2026-09-01
65608189150,2025-08-26,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78224,2026-09-01
51412360088,2023-07-18,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78224,2026-09-01
68678896541,2026-02-24,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78224,2026-09-01
65710382943,2025-09-03,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78224,2026-09-01
52922658995,2023-11-06,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78227,2026-09-01
56433426885,2024-05-27,Kidnapping/Abduction,PERSON,SOUTH,Kidnapping/Abduction,78227,2026-09-01
67419941974,2025-11-18,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78227,2026-09-01
63780363755,2025-05-01,Theft From Coin-Operated Machine or Device,PROPERTY,WEST,Larceny/Theft Offenses,78227,2026-09-01
60228399174,2024-10-27,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78228,2026-09-01
51543636634,2023-07-29,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78228,2026-09-01
55366045781,2024-04-11,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78228,2026-09-01
60977864672,2024-11-24,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78228,2026-09-01
50980183838,2023-06-09,Embezzlement,PROPERTY,PRUE,Embezzlement,78229,2026-09-01
51474160994,2023-07-23,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
48978560913,2023-04-07,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78229,2026-09-01
59046456700,2024-09-12,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78229,2026-09-01
64949510349,2025-07-13,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78229,2026-09-01
51970629701,2023-08-24,Sexual Assault With An Object,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
56016653460,2024-05-10,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78229,2026-09-01
50955386566,2023-06-06,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78230,2026-09-01
59941524778,2024-10-07,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78230,2026-09-01
65594286933,2025-08-25,Welfare Fraud,PROPERTY,PRUE,Fraud Offenses,78230,2026-09-01
54151091940,2024-02-13,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78230,2026-09-01
60170186120,2024-10-22,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78230,2026-09-01
66119227728,2025-09-18,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78230,2026-09-01
61708683465,2024-12-13,Embezzlement,PROPERTY,NORTH,Embezzlement,78232,2026-09-01
62290643742,2025-01-16,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78232,2026-09-01
63971721939,2025-05-14,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78233,2026-09-01
64299287901,2025-06-02,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78233,2026-09-01
65494451056,2025-08-17,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78233,2026-09-01
60135476871,2024-10-20,Extortion/Blackmail,PROPERTY,WEST,Extortion/Blackmail,78237,2026-09-01
40144271064,2023-01-08,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78237,2026-09-01
62682258651,2025-02-08,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78237,2026-09-01
71577588186,2026-07-11,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78237,2026-09-01
52045003677,2023-08-28,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78237,2026-09-01
62847782737,2025-02-19,Welfare Fraud,PROPERTY,WEST,Fraud Offenses,78237,2026-09-01
61988261631,2024-12-23,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78237,2026-09-01
64583591053,2025-06-19,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78237,2026-09-01
66183086691,2025-09-22,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78237,2026-09-01
64275122295,2025-05-31,Operating/Promoting/Assisting Gambling,SOCIETY,WEST,Gambling Offenses,78238,2026-09-01
51693510392,2023-08-03,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78238,2026-09-01
57564041283,2024-07-12,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78238,2026-09-01
63976096824,2025-05-14,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78239,2026-09-01
51536132126,2023-07-28,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
52480704076,2023-10-01,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
55077518804,2024-03-29,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
66307094377,2025-09-29,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
40325067861,2023-01-09,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
63676089365,2025-04-23,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
68489554346,2026-02-09,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
70255302325,2026-05-02,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78242,2026-09-01
53152981256,2023-11-25,Welfare Fraud,PROPERTY,SOUTH,Fraud Offenses,78242,2026-09-01
70906897728,2026-06-07,Kidnapping/Abduction,PERSON,EAST,Kidnapping/Abduction,78244,2026-09-01
68171725155,2026-01-14,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78245,2026-09-01
69296643274,2026-03-19,Theft From Coin-Operated Machine or Device,PROPERTY,WEST,Larceny/Theft Offenses,78245,2026-09-01
60924228478,2024-11-20,Animal Cruelty,SOCIETY,NORTH,Animal Cruelty,78247,2026-09-01
54973517307,2024-03-23,Hacking/Computer Invasion,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
61180474233,2024-11-29,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78247,2026-09-01
63235488566,2025-03-18,Hacking/Computer Invasion,PROPERTY,PRUE,Fraud Offenses,78248,2026-09-01
67818642409,2025-12-15,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78248,2026-09-01
51297773150,2023-07-03,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78248,2026-09-01
60133654872,2024-10-19,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78249,2026-09-01
67133822453,2025-11-01,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
40663498323,2023-01-13,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78250,2026-09-01
62971975017,2025-03-02,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78250,2026-09-01
67179103541,2025-11-03,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78250,2026-09-01
67577971490,2025-11-28,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78250,2026-09-01
49224186150,2023-04-21,Embezzlement,PROPERTY,WEST,Embezzlement,78251,2026-09-01
52346588328,2023-09-18,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
68537455164,2026-02-12,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78255,2026-09-01
58702744983,2024-09-03,Arson,PROPERTY,PRUE,Arson,78257,2026-09-01
51886237374,2023-08-14,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
53239304618,2023-11-28,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
62813622477,2025-02-16,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
62018041418,2024-12-26,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78259,2026-09-01
67440177571,2025-11-19,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78259,2026-09-01
67638482094,2025-12-02,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78259,2026-09-01
53824809121,2024-01-18,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78201,2026-09-01
46234833435,2023-03-12,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78201,2026-09-01
48860699709,2023-04-05,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78201,2026-09-01
51518817258,2023-07-27,Prostitution,SOCIETY,EAST,Prostitution Offenses,78203,2026-09-01
66335398917,2025-10-01,Fondling,PERSON,DOWNTOWN,"Sex Offenses, Forcible",78204,2026-09-01
56016526127,2024-05-10,Pocket-picking,PROPERTY,CENTRAL,Larceny/Theft Offenses,78205,2026-09-01
69112027815,2026-03-07,Stolen Property Offenses,PROPERTY,DOWNTOWN,Stolen Property Offenses,78205,2026-09-01
40980430188,2023-01-20,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
53883057139,2024-01-24,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
68511568961,2026-02-11,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
70157135002,2026-04-30,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
70265705461,2026-05-03,Fondling,PERSON,DOWNTOWN,"Sex Offenses, Forcible",78207,2026-09-01
71316535671,2026-07-03,Kidnapping/Abduction,PERSON,CENTRAL,Kidnapping/Abduction,78207,2026-09-01
51003633780,2023-06-13,Murder & Nonnegligent Manslaughter,PERSON,CENTRAL,Homicide Offenses,78207,2026-09-01
61998055672,2024-12-24,Murder & Nonnegligent Manslaughter,PERSON,CENTRAL,Homicide Offenses,78207,2026-09-01
57469040847,2024-07-08,Pocket-picking,PROPERTY,CENTRAL,Larceny/Theft Offenses,78207,2026-09-01
69139219046,2026-03-09,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
51403750274,2023-07-16,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
67381572378,2025-11-16,Theft From Coin-Operated Machine or Device,PROPERTY,CENTRAL,Larceny/Theft Offenses,78207,2026-09-01
64886158126,2025-07-08,Welfare Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
58263176646,2024-08-09,Wire Fraud,PROPERTY,DOWNTOWN,Fraud Offenses,78207,2026-09-01
60088805456,2024-10-17,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78208,2026-09-01
71744085798,2026-07-19,Animal Cruelty,SOCIETY,DOWNTOWN,Animal Cruelty,78209,2026-09-01
53074988451,2023-11-15,Embezzlement,PROPERTY,NORTH,Embezzlement,78209,2026-09-01
67523993425,2025-11-24,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78209,2026-09-01
49324313829,2023-05-01,Animal Cruelty,SOCIETY,EAST,Animal Cruelty,78210,2026-09-01
49235658275,2023-04-23,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78210,2026-09-01
51335060516,2023-07-08,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78210,2026-09-01
47282874731,2023-03-22,Prostitution,SOCIETY,SOUTH,Prostitution Offenses,78210,2026-09-01
53379843831,2023-12-11,Sexual Assault With An Object,PERSON,CENTRAL,"Sex Offenses, Forcible",78210,2026-09-01
63676402156,2025-04-23,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78210,2026-09-01
50924452602,2023-06-02,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78210,2026-09-01
63663179808,2025-04-22,Extortion/Blackmail,PROPERTY,SOUTH,Extortion/Blackmail,78211,2026-09-01
49240962581,2023-04-24,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78211,2026-09-01
53848165925,2024-01-20,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78211,2026-09-01
54257886575,2024-02-19,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78211,2026-09-01
55428328549,2024-04-13,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
41797131299,2023-02-10,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78212,2026-09-01
63859145611,2025-05-06,Operating/Promoting/Assisting Gambling,SOCIETY,DOWNTOWN,Gambling Offenses,78212,2026-09-01
52015322152,2023-08-25,Sexual Assault With An Object,PERSON,NORTH,"Sex Offenses, Forcible",78213,2026-09-01
57923594242,2024-07-26,Theft From Coin-Operated Machine or Device,PROPERTY,CENTRAL,Larceny/Theft Offenses,78213,2026-09-01
54066092566,2024-02-06,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78216,2026-09-01
51112241129,2023-06-25,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78216,2026-09-01
68445978547,2026-02-06,Welfare Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
52807956365,2023-10-26,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
67377466221,2025-11-15,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
40909038669,2023-01-19,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78217,2026-09-01
52016933151,2023-08-25,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78217,2026-09-01
63119417714,2025-03-09,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78218,2026-09-01
50971541597,2023-06-08,Impersonation,PROPERTY,EAST,Fraud Offenses,78218,2026-09-01
62030741262,2024-12-27,Pocket-picking,PROPERTY,EAST,Larceny/Theft Offenses,78218,2026-09-01
53341563538,2023-12-07,Prostitution,SOCIETY,EAST,Prostitution Offenses,78218,2026-09-01
64695490980,2025-06-26,Prostitution,SOCIETY,EAST,Prostitution Offenses,78218,2026-09-01
51095533533,2023-06-23,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78218,2026-09-01
54292492735,2024-02-20,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78218,2026-09-01
54103563419,2024-02-08,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78218,2026-09-01
51067328771,2023-06-20,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78219,2026-09-01
56630673425,2024-06-09,Sexual Assault With An Object,PERSON,EAST,"Sex Offenses, Forcible",78219,2026-09-01
63107602103,2025-03-08,Arson,PROPERTY,EAST,Arson,78220,2026-09-01
60517240230,2024-11-06,Embezzlement,PROPERTY,EAST,Embezzlement,78220,2026-09-01
67360708536,2025-11-14,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
70342701153,2026-05-07,Murder & Nonnegligent Manslaughter,PERSON,EAST,Homicide Offenses,78220,2026-09-01
49023374003,2023-04-14,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78220,2026-09-01
53746244822,2024-01-12,Sexual Assault With An Object,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
46663606418,2023-03-16,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
55649212891,2024-04-23,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78220,2026-09-01
68631303648,2026-02-20,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78220,2026-09-01
53375101601,2023-12-11,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
63661486979,2025-04-22,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
52837263961,2023-10-30,Theft From Coin-Operated Machine or Device,PROPERTY,SOUTH,Larceny/Theft Offenses,78221,2026-09-01
64530581724,2025-06-15,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78222,2026-09-01
56403897690,2024-05-24,Embezzlement,PROPERTY,EAST,Embezzlement,78223,2026-09-01
49603402752,2023-05-12,Extortion/Blackmail,PROPERTY,SOUTH,Extortion/Blackmail,78223,2026-09-01
52291574932,2023-09-14,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78223,2026-09-01
59595586670,2024-09-25,Kidnapping/Abduction,PERSON,SOUTH,Kidnapping/Abduction,78223,2026-09-01
65626520495,2025-08-27,Murder & Nonnegligent Manslaughter,PERSON,SOUTH,Homicide Offenses,78224,2026-09-01
65059740998,2025-07-22,Negligent Manslaughter,PERSON,SOUTH,Homicide Offenses,78224,2026-09-01
62984061412,2025-03-03,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78224,2026-09-01
70454511782,2026-05-14,Theft From Coin-Operated Machine or Device,PROPERTY,SOUTH,Larceny/Theft Offenses,78224,2026-09-01
70782214043,2026-05-28,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78224,2026-09-01
53613878741,2024-01-02,Embezzlement,PROPERTY,SOUTH,Embezzlement,78225,2026-09-01
52304322490,2023-09-16,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78225,2026-09-01
66383196617,2025-10-06,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78225,2026-09-01
72509961605,2026-08-29,Kidnapping/Abduction,PERSON,WEST,Kidnapping/Abduction,78227,2026-09-01
38991966615,2023-01-09,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78227,2026-09-01
55982988762,2024-05-07,Theft From Coin-Operated Machine or Device,PROPERTY,WEST,Larceny/Theft Offenses,78227,2026-09-01
60084690185,2024-10-17,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78227,2026-09-01
65734828103,2025-09-05,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78227,2026-09-01
53446576689,2024-01-11,Arson,PROPERTY,CENTRAL,Arson,78228,2026-09-01
49107340677,2023-04-18,Embezzlement,PROPERTY,WEST,Embezzlement,78228,2026-09-01
60999114847,2024-11-26,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78228,2026-09-01
57248004207,2024-07-02,Kidnapping/Abduction,PERSON,WEST,Kidnapping/Abduction,78228,2026-09-01
53998821132,2024-03-04,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78228,2026-09-01
48536428777,2023-04-02,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78228,2026-09-01
54693818489,2024-03-12,Theft From Coin-Operated Machine or Device,PROPERTY,WEST,Larceny/Theft Offenses,78228,2026-09-01
69786055017,2026-04-21,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
52799931479,2023-10-25,Impersonation,PROPERTY,PRUE,Fraud Offenses,78229,2026-09-01
54067815433,2024-02-06,Impersonation,PROPERTY,PRUE,Fraud Offenses,78229,2026-09-01
54677669830,2024-03-12,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78229,2026-09-01
68213556229,2026-01-17,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78229,2026-09-01
62425334219,2025-01-24,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78229,2026-09-01
53680227473,2024-01-09,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78229,2026-09-01
71179437845,2026-06-26,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78229,2026-09-01
60163824727,2024-10-22,Arson,PROPERTY,PRUE,Arson,78230,2026-09-01
64323027131,2025-06-04,Arson,PROPERTY,PRUE,Arson,78230,2026-09-01
70456494678,2026-05-14,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78230,2026-09-01
53446192610,2023-12-18,Sexual Assault With An Object,PERSON,PRUE,"Sex Offenses, Forcible",78231,2026-09-01
56111484502,2024-05-17,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78232,2026-09-01
62388429526,2025-01-21,Impersonation,PROPERTY,NORTH,Fraud Offenses,78232,2026-09-01
51792465715,2023-08-11,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78232,2026-09-01
55456886272,2024-04-14,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78232,2026-09-01
69288628538,2026-03-18,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78232,2026-09-01
53725882087,2024-01-11,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78233,2026-09-01
49222154914,2023-04-21,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78233,2026-09-01
56261665239,2024-05-21,Embezzlement,PROPERTY,WEST,Embezzlement,78237,2026-09-01
53379461102,2023-12-11,Murder & Nonnegligent Manslaughter,PERSON,SOUTH,Homicide Offenses,78237,2026-09-01
60379973565,2024-11-03,Theft From Coin-Operated Machine or Device,PROPERTY,SOUTH,Larceny/Theft Offenses,78237,2026-09-01
68165293129,2026-01-13,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78238,2026-09-01
65031852329,2025-07-20,Theft From Coin-Operated Machine or Device,PROPERTY,WEST,Larceny/Theft Offenses,78238,2026-09-01
