71827909224,2026-07-24,Weapon Law Violations,SOCIETY,DOWNTOWN,Weapon Law Violations,78205,2026-09-01
51370367501,2023-07-12,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
51518281595,2023-07-26,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
52180945800,2023-09-03,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
54975213649,2024-03-23,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
63443281785,2025-04-01,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
50069742466,2023-05-24,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78208,2026-09-01
41292196789,2023-01-30,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78209,2026-09-01
67976997781,2025-12-29,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78209,2026-09-01
41706837865,2023-02-09,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78210,2026-09-01
50984955664,2023-06-10,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78210,2026-09-01
51403836479,2023-07-17,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78210,2026-09-01
63620262202,2025-04-18,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78210,2026-09-01
65485336387,2025-08-17,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78210,2026-09-01
42797806361,2023-02-19,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78211,2026-09-01
57954692313,2024-09-09,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78213,2026-09-01
61930702721,2024-12-20,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78213,2026-09-01
63463557573,2025-04-04,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78213,2026-09-01
46539202009,2023-03-15,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
60781000850,2024-11-10,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
64253135958,2025-05-30,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
71666803155,2026-07-16,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
58480661475,2024-08-21,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78220,2026-09-01
63602896893,2025-04-16,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78220,2026-09-01
71795679488,2026-07-22,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78220,2026-09-01
71896976111,2026-07-28,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78220,2026-09-01
44306097690,2023-03-01,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78221,2026-09-01
51324273123,2023-07-06,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78221,2026-09-01
51355743956,2023-07-10,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78221,2026-09-01
